division_number,nces_school_num,school_num,school_name,low_grades,high_grades,school_description,grade_standard,city,zip,fall_membership_schools,sch_id,region_name,region_number,division_name
088,510364002134,0381,Chancellor High,09,12,Public school - Regular,High,Fredericksburg,22407,Membership,0880381,Northern Neck,3,Spotsylvania County
088,510364002165,0382,Chancellor Middle,06,08,Public school - Regular,Middle,Fredericksburg,22407,Membership,0880382,Northern Neck,3,Spotsylvania County
088,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0889990,Northern Neck,3,Spotsylvania County
088,510364002749,0816,Courthouse Academy Program,NA,NA,Public center - Special Education,NA,Fredericksburg,22407,Non-Membership,0880816,Northern Neck,3,Spotsylvania County
088,510364000969,0501,Courthouse Road Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22553,Membership,0880501,Northern Neck,3,Spotsylvania County
088,510364002133,0022,Courtland Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22553,Membership,0880022,Northern Neck,3,Spotsylvania County
088,510364001873,0020,Courtland High,09,12,Public school - Regular,High,Fredericksburg,22408,Membership,0880020,Northern Neck,3,Spotsylvania County
088,510364002420,0509,Freedom Middle,06,08,Public school - Regular,Middle,Fredericksburg,22407,Membership,0880509,Northern Neck,3,Spotsylvania County
088,510364002821,0820,Gateway Academy,NA,NA,Public center - Special Education,NA,Fredericksburg,22407,Non-Membership,0880820,Northern Neck,3,Spotsylvania County
088,510364002317,0507,Harrison Road Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22407,Membership,0880507,Northern Neck,3,Spotsylvania County
088,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0889991,Northern Neck,3,Spotsylvania County
088,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0889999,Northern Neck,3,Spotsylvania County
088,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0889998,Northern Neck,3,Spotsylvania County
088,510364002793,0221,John J. Wright Educational And Cultural Center,NA,NA,Public center - Alternative,NA,Fredericksburg,22407,Non-Membership,0880221,Northern Neck,3,Spotsylvania County
088,510364001589,0030,Lee Hill Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22408,Membership,0880030,Northern Neck,3,Spotsylvania County
088,510364001590,0350,Livingston Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22551,Membership,0880350,Northern Neck,3,Spotsylvania County
088,510364001881,0506,Massaponax High,09,12,Public school - Regular,High,Fredericksburg,22407,Membership,0880506,Northern Neck,3,Spotsylvania County
088,510364001922,0505,Ni River Middle,06,08,Public school - Regular,Middle,Spotsylvania,22553,Membership,0880505,Northern Neck,3,Spotsylvania County
088,510364002318,0508,Parkside Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22407,Membership,0880508,Northern Neck,3,Spotsylvania County
088,510364001588,0220,Post Oak Middle,06,08,Public school - Regular,Middle,Spotsylvania,22553,Membership,0880220,Northern Neck,3,Spotsylvania County
088,510364001190,0800,QUEST Alternative Education Program,NA,NA,Public center - Alternative,NA,Fredericksburg,22407,Non-Membership,0880800,Northern Neck,3,Spotsylvania County
088,510364002462,0510,Riverbend High,09,12,Public school - Regular,High,Fredericksburg,22407,Membership,0880510,Northern Neck,3,Spotsylvania County
088,510364000987,0503,Riverview Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22553,Membership,0880503,Northern Neck,3,Spotsylvania County
088,510364001874,0060,Salem Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22407,Membership,0880060,Northern Neck,3,Spotsylvania County
088,510364000227,0390,Smith Station Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22407,Membership,0880390,Northern Neck,3,Spotsylvania County
088,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0888888,Northern Neck,3,Spotsylvania County
088,510364001592,0360,Spotswood Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22408,Membership,0880360,Northern Neck,3,Spotsylvania County
088,510364002640,0900,Spotsylvania Career Switcher Program,NA,NA,Unknown,NA,Fredericksburg,22407,Non-Membership,0880900,Northern Neck,3,Spotsylvania County
088,510364001875,0021,Spotsylvania Career and Technical Center,NA,NA,Public center - Career and Technical Ed.,NA,Spotsylvania,22553,Non-Membership,0880021,Northern Neck,3,Spotsylvania County
088,510364001591,0130,Spotsylvania Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22553,Membership,0880130,Northern Neck,3,Spotsylvania County
088,510364001593,0370,Spotsylvania High,09,12,Public school - Regular,High,Spotsylvania,22551,Membership,0880370,Northern Neck,3,Spotsylvania County
088,510364001999,0330,Spotsylvania Middle,06,08,Public school - Regular,Middle,Spotsylvania,22553,Membership,0880330,Northern Neck,3,Spotsylvania County
088,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0889992,Northern Neck,3,Spotsylvania County
088,510364000981,0502,Thornburg Middle,06,08,Public school - Regular,Middle,Spotsylvania,22551,Membership,0880502,Northern Neck,3,Spotsylvania County
088,510364001870,0504,Wilderness Elementary,PK,05,Public school - Regular,Elementary,Spotsylvania,22553,Membership,0880504,Northern Neck,3,Spotsylvania County
089,510366001978,0040,Andrew G. Wright Middle,06,08,Public school - Regular,Middle,Stafford,22556,Membership,0890040,Northern Neck,3,Stafford County
089,510366001594,0260,Anne E. Moncure Elementary,KG,05,Public school - Regular,Elementary,Stafford,22556,Membership,0890260,Northern Neck,3,Stafford County
089,510366002601,0433,Anthony Burns Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890433,Northern Neck,3,Stafford County
089,510366000591,0421,Brooke Point High,09,12,Public school - Regular,High,Stafford,22554,Membership,0890421,Northern Neck,3,Stafford County
089,510366001923,0424,Colonial Forge High,09,12,Public school - Regular,High,Stafford,22554,Membership,0890424,Northern Neck,3,Stafford County
089,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0899990,Northern Neck,3,Stafford County
089,510366002465,0431,Conway Elementary,KG,05,Public school - Regular,Elementary,Fredericksburg,22405,Membership,0890431,Northern Neck,3,Stafford County
089,510366002600,0432,Donald B. Dixon-Lyle R. Smith Middle,06,08,Public school - Regular,Middle,Fredericksburg,22405,Membership,0890432,Northern Neck,3,Stafford County
089,510366001595,0010,Edward E. Drew Jr. Middle,06,08,Public school - Regular,Middle,Falmouth,22405,Membership,0890010,Northern Neck,3,Stafford County
089,510366001596,0280,Falmouth Elementary,KG,05,Public school - Regular,Elementary,Falmouth,22405,Membership,0890280,Northern Neck,3,Stafford County
089,510366001597,0230,Ferry Farm Elementary,PK,05,Public school - Regular,Elementary,Fredericksburg,22405,Membership,0890230,Northern Neck,3,Stafford County
089,NA,0428,Gari Melchers Complex,NA,NA,SNP feeding site,NA,Fredericksburg,22406,Non-Membership,0890428,Northern Neck,3,Stafford County
089,510366002084,0041,Garrisonville Elementary,KG,05,Public school - Regular,Elementary,Stafford,22556,Membership,0890041,Northern Neck,3,Stafford County
089,510366001598,0270,Grafton Village Elementary,KG,05,Public school - Regular,Elementary,Falmouth,22405,Membership,0890270,Northern Neck,3,Stafford County
089,510366001199,0422,H.H. Poole Middle,06,08,Public school - Regular,Middle,Stafford,22554,Membership,0890422,Northern Neck,3,Stafford County
089,510366000265,0320,Hampton Oaks Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890320,Northern Neck,3,Stafford County
089,510366001599,0250,Hartwood Elementary,KG,05,Public school - Regular,Elementary,Hartwood,22406,Membership,0890250,Northern Neck,3,Stafford County
089,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0899991,Northern Neck,3,Stafford County
089,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0899999,Northern Neck,3,Stafford County
089,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0899998,Northern Neck,3,Stafford County
089,510366002320,0427,Kate Waller Barrett Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890427,Northern Neck,3,Stafford County
089,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Stafford,22554,Membership,0899997,Northern Neck,3,Stafford County
089,510366002463,0429,Margaret Brent Elementary,KG,05,Public school - Regular,Elementary,Stafford,22556,Membership,0890429,Northern Neck,3,Stafford County
089,510366002464,0430,Mountain View High,09,12,Public school - Regular,High,Stafford,22556,Membership,0890430,Northern Neck,3,Stafford County
089,510366001979,0030,North Stafford High,09,12,Public school - Regular,High,Stafford,22556,Membership,0890030,Northern Neck,3,Stafford County
089,510366003064,0992,North Star Early Childhood Education Center,PK,PK,Public school - Preschool,Prekindergarten,Stafford,22556,Membership,0890992,Northern Neck,3,Stafford County
089,510366002201,0300,Park Ridge Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890300,Northern Neck,3,Stafford County
089,510366003049,0910,Phoenix Center for Innovative Learning,NA,NA,Public center - Alternative,NA,Fredericksburg,22406,Non-Membership,0890910,Northern Neck,3,Stafford County
089,510366003069,0920,Rising Star Early Childhood Education Center at Melchers,PK,PK,Public school - Preschool,Prekindergarten,Fredericksburg,22405,Membership,0890920,Northern Neck,3,Stafford County
089,510366002135,0060,Rockhill Elementary,KG,05,Public school - Regular,Elementary,Stafford,22556,Membership,0890060,Northern Neck,3,Stafford County
089,510366002547,0425,Rocky Run Elementary,KG,05,Public school - Regular,Elementary,Fredericksburg,22406,Membership,0890425,Northern Neck,3,Stafford County
089,510366002548,0426,Rodney E. Thompson Middle,06,08,Public school - Regular,Middle,Stafford,22554,Membership,0890426,Northern Neck,3,Stafford County
089,510366002781,0440,Shirley C. Heim Middle,06,08,Public school - Regular,Middle,Stafford,22554,Membership,0890440,Northern Neck,3,Stafford County
089,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0898888,Northern Neck,3,Stafford County
089,510366002984,0900,Stafford Academy for Technolgy (STAT),NA,NA,Public center - Governor's STEM Academy,NA,Stafford,22554,Non-Membership,0890900,Northern Neck,3,Stafford County
089,510366001600,0111,Stafford Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890111,Northern Neck,3,Stafford County
089,510366001601,0112,Stafford Middle,06,08,Public school - Regular,Middle,Stafford,22554,Membership,0890112,Northern Neck,3,Stafford County
089,510366001602,0020,Stafford Senior High,09,12,Public school - Regular,High,Fredericksburg,22405,Membership,0890020,Northern Neck,3,Stafford County
089,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0899992,Northern Neck,3,Stafford County
089,510366001603,0162,T. Benton Gayle Middle,06,08,Public school - Regular,Middle,Fredericksburg,22406,Membership,0890162,Northern Neck,3,Stafford County
089,510366002106,0050,Widewater Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890050,Northern Neck,3,Stafford County
089,510366001634,0423,Winding Creek Elementary,KG,05,Public school - Regular,Elementary,Stafford,22554,Membership,0890423,Northern Neck,3,Stafford County
126,510369001610,0040,Arthur R. Ware Elementary,KG,05,Public school - Regular,Elementary,Staunton,24401,Membership,1260040,Valley,5,Staunton City
126,510369001604,0070,Bessie Weller Elementary,KG,05,Public school - Regular,Elementary,Staunton,24401,Membership,1260070,Valley,5,Staunton City
126,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1269990,Valley,5,Staunton City
126,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1269991,Valley,5,Staunton City
126,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1269999,Valley,5,Staunton City
126,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1269998,Valley,5,Staunton City
126,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Staunton,24401,Membership,1269997,Valley,5,Staunton City
126,510369001607,0110,Shelburne Middle,06,08,Public school - Regular,Middle,Staunton,24401,Membership,1260110,Valley,5,Staunton City
126,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,1268888,Valley,5,Staunton City
126,510369002828,0041,Staunton City School PreSchool Programs,PK,PK,Public school - Preschool,Prekindergarten,Staunton,24401,Membership,1260041,Valley,5,Staunton City
126,510369001606,0030,Staunton High,09,12,Public school - Regular,High,Staunton,24401,Membership,1260030,Valley,5,Staunton City
126,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1269992,Valley,5,Staunton City
126,510369001608,0090,Thomas C. McSwain Elementary,KG,05,Public school - Regular,Elementary,Staunton,24401,Membership,1260090,Valley,5,Staunton City
127,510371001613,0050,Booker T. Washington Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23434,Membership,1270050,Tidewater,2,Suffolk City
127,510371003058,0397,Colonel Fred Cherry Middle,06,08,Public school - Regular,Middle,SUFFOLK,23435,Membership,1270397,Tidewater,2,Suffolk City
127,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1279990,Tidewater,2,Suffolk City
127,510371002630,0440,Creekside Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23435,Membership,1270440,Tidewater,2,Suffolk City
127,NA,0398,Elementary School Virtual Center,NA,NA,Public center - Virtual,NA,Suffolk,23434,Non-Membership,1270398,Tidewater,2,Suffolk City
127,510371001876,0210,Elephant's Fork Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23434,Membership,1270210,Tidewater,2,Suffolk City
127,510371003070,0130,FIRST Academy,NA,NA,Public center - Governor's STEM Academy,NA,Suffolk,23434,Non-Membership,1270130,Tidewater,2,Suffolk City
127,510371001615,0090,Florence Bowser Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23435,Membership,1270090,Tidewater,2,Suffolk City
127,510371001619,0390,Forest Glen Middle,06,08,Public school - Regular,Middle,Suffolk,23434,Membership,1270390,Tidewater,2,Suffolk City
127,NA,0399,High School Virtual Center,NA,NA,Public center - Virtual,NA,Suffolk,23434,Non-Membership,1270399,Tidewater,2,Suffolk City
127,510371002777,0450,Hillpoint Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23434,Membership,1270450,Tidewater,2,Suffolk City
127,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1279991,Tidewater,2,Suffolk City
127,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1279999,Tidewater,2,Suffolk City
127,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1279998,Tidewater,2,Suffolk City
127,510371001621,0370,John F. Kennedy Middle,06,08,Public school - Regular,Middle,Suffolk,23434,Membership,1270370,Tidewater,2,Suffolk City
127,510371001623,0380,John Yeates Middle,06,08,Public school - Regular,Middle,Suffolk,23435,Membership,1270380,Tidewater,2,Suffolk City
127,510371001877,0230,Kilby Shores Elementary,PK,05,Public school - Regular,Elementary,Suffolk,23434,Membership,1270230,Tidewater,2,Suffolk City
127,510371002426,0395,King's Fork High,09,12,Public school - Regular,High,Suffolk,23434,Membership,1270395,Tidewater,2,Suffolk City
127,510371002321,0393,King's Fork Middle,06,08,Public school - Regular,Middle,Suffolk,23434,Membership,1270393,Tidewater,2,Suffolk City
