school_year,behavior_code,behavior,region_name,total_events
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",Southside,153
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",Southwest,194
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",Tidewater,2765
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",Valley,1020
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",Western Virginia,350
2023-2024,BAP2,"Interfering with learning outside of the classroom (examples include excessive noise, interrupting a class)",NA,11
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Central Virginia,659
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Northern Neck,363
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Northern Virginia,1792
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Southside,110
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Southwest,64
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Tidewater,622
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Valley,324
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",Western Virginia,154
2023-2024,BAP3,"Scholastic dishonesty (such as cheating, plagiarism)",NA,23
2023-2024,BAP4,Unexcused tardiness to class,Central Virginia,1355
2023-2024,BAP4,Unexcused tardiness to class,Northern Neck,2712
2023-2024,BAP4,Unexcused tardiness to class,Northern Virginia,13887
2023-2024,BAP4,Unexcused tardiness to class,Southside,482
2023-2024,BAP4,Unexcused tardiness to class,Southwest,324
2023-2024,BAP4,Unexcused tardiness to class,Tidewater,4879
2023-2024,BAP4,Unexcused tardiness to class,Valley,1118
2023-2024,BAP4,Unexcused tardiness to class,Western Virginia,2263
2023-2024,BAP4,Unexcused tardiness to class,NA,2
2023-2024,BAP5,Unexcused tardiness to school,Central Virginia,329
2023-2024,BAP5,Unexcused tardiness to school,Northern Neck,979
2023-2024,BAP5,Unexcused tardiness to school,Northern Virginia,5983
2023-2024,BAP5,Unexcused tardiness to school,Southside,12
2023-2024,BAP5,Unexcused tardiness to school,Southwest,345
2023-2024,BAP5,Unexcused tardiness to school,Tidewater,541
2023-2024,BAP5,Unexcused tardiness to school,Valley,1901
2023-2024,BAP5,Unexcused tardiness to school,Western Virginia,2494
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Central Virginia,798
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Northern Neck,328
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Northern Virginia,1505
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Southside,138
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Southwest,106
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Tidewater,1056
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Valley,429
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,Western Virginia,267
2023-2024,BESO1,Assault: Intending to cause physical injury to another person,NA,168
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Central Virginia,4
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Northern Neck,7
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Northern Virginia,18
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Southwest,3
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Tidewater,27
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Valley,7
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,Western Virginia,5
2023-2024,BESO10,Gang-Related Behavior: Engaging in threatening or dangerous behavior that is gang-related as defined in §18.2-46.1,NA,2
2023-2024,BESO11,Hazing as defined in §18.2-56 and noted in § 22.1-279.6.,Central Virginia,1
2023-2024,BESO11,Hazing as defined in §18.2-56 and noted in § 22.1-279.6.,Northern Neck,1
2023-2024,BESO11,Hazing as defined in §18.2-56 and noted in § 22.1-279.6.,Northern Virginia,4
2023-2024,BESO11,Hazing as defined in §18.2-56 and noted in § 22.1-279.6.,Western Virginia,2
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Central Virginia,573
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Northern Neck,258
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Northern Virginia,890
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Southside,90
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Southwest,94
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Tidewater,891
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Valley,293
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",Western Virginia,210
2023-2024,BESO12,"Threatening, intimidating, or instigating violence, injury or harm to a staff member or members",NA,132
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Central Virginia,1078
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Northern Neck,679
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Northern Virginia,2067
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Southside,254
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Southwest,291
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Tidewater,2848
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Valley,714
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",Western Virginia,624
2023-2024,BESO13,"Threatening, intimidating,¿or instigating violence, injury or harm to another student(s) or other(s) (not including written threats)",NA,71
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Central Virginia,164
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Northern Neck,87
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Northern Virginia,334
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Southside,24
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Southwest,25
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Tidewater,181
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Valley,103
2023-2024,BESO14,"Threatening, intimidation, or instigating violence, injury or harm to another student(s) or other(s) in writing. If the written threat is to a staff member, a report to law enforcement is required unless the student making the threat has a disability.",Western Virginia,75
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Central Virginia,24
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Northern Neck,15
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Northern Virginia,63
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Southside,3
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Southwest,2
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Tidewater,21
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Valley,16
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Western Virginia,21
2023-2024,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,NA,18
